"","type","strike","expiration","mark","bid","ask","vol","update","days_to_expiry","timestamp","spy_close","premium","adj","days_to_expiry_adj","iv","forward","name","delta","gamma","theta","vega"
"137226","P",612,2026-03-26,0.04,0.04,0.04,NA,1774447200008,1.24996785256874,2026-03-25 10:00:02,656.51,0.04,0,1.24996785256874,0.487591310739517,656.65306122449,"P612.Mar26",-0.00650409680404551,0.000974657424886309,-0.136753386848076,0.00701755586793567
"137227","C",613,2026-03-26,43.6828,43.6828,43.6828,NA,1774447197451,1.24996785256874,2026-03-25 10:00:02,656.51,0.172800000000009,0,1.24996785256874,0.461668784841895,656.65306122449,"C613.Mar26",0.994781497099314,0.000846696210856877,-0.12329446918326,0.00577212932825819
"137228","P",613,2026-03-26,0.04,0.04,0.04,NA,1774447200007,1.24996785256874,2026-03-25 10:00:02,656.51,0.04,0,1.24996785256874,0.477548050060868,656.65306122449,"P613.Mar26",-0.00662904211438109,0.00101204187834507,-0.136206599747662,0.00713663500410652
"137229","C",614,2026-03-26,42.6851,42.6851,42.6851,NA,1774447196948,1.24996785256874,2026-03-25 10:00:02,656.51,0.175100000000008,0,1.24996785256874,0.455693435668945,656.65306122449,"C614.Mar26",0.994347229646139,0.000920960675575232,-0.129681641386528,0.00619714681094775
"137230","P",614,2026-03-26,0.0441,0.0441,0.0441,17,1774447200007,1.24996785256874,2026-03-25 10:00:02,656.51,0.0441,0,1.24996785256874,0.472937445491552,656.65306122449,"P614.Mar26",-0.00730833650276841,0.00111382045374071,-0.147021182210762,0.00777851718952979
"137231","C",615,2026-03-26,41.6873,41.6873,41.6873,NA,1774447200000,1.24996785256874,2026-03-25 10:00:02,656.51,0.17730000000001,0,1.24996785256874,0.44924192417413,656.65306122449,"C615.Mar26",0.993915529339755,0.000997204789305128,-0.135614290831031,0.00661519361986833
"137232","P",615,2026-03-26,0.0452,0.0452,0.0452,4,1774447200014,1.24996785256874,2026-03-25 10:00:02,656.51,0.0452,0,1.24996785256874,0.464163808487356,656.65306122449,"P615.Mar26",-0.00760238071502439,0.00117500889946055,-0.149393530958605,0.00805360558025831
"137233","C",616,2026-03-26,40.689,40.689,40.689,NA,1774447200000,1.24996785256874,2026-03-25 10:00:02,656.51,0.179000000000009,0,1.24996785256874,0.441802805736661,656.65306122449,"C616.Mar26",0.993543214744373,0.0010687463938887,-0.139978846454036,0.00697238014761616
"137234","P",616,2026-03-26,0.0475,0.0475,0.0475,7,1774447200013,1.24996785256874,2026-03-25 10:00:02,656.51,0.0475,0,1.24996785256874,0.456734839752316,656.65306122449,"P616.Mar26",-0.00807022662893231,0.00125853578261075,-0.154928925536947,0.00848804424003061
"137235","C",617,2026-03-26,39.6916,39.6916,39.6916,NA,1774447195937,1.24996785256874,2026-03-25 10:00:02,656.51,0.18160000000001,0,1.24996785256874,0.435399291552603,656.65306122449,"C617.Mar26",0.993027350656461,0.00116069034655396,-0.146746372190022,0.00746245999880666
"137236","P",617,2026-03-26,0.0499,0.0499,0.0499,NA,1774447200008,1.24996785256874,2026-03-25 10:00:02,656.51,0.0499,0,1.24996785256874,0.449221829250455,656.65306122449,"P617.Mar26",-0.0085671616096219,0.001348520133351,-0.160586087862401,0.0089453268251322
"137237","C",618,2026-03-26,38.6955,38.6955,38.6955,NA,1774447199483,1.24996785256874,2026-03-25 10:00:02,656.51,0.185500000000012,0,1.24996785256874,0.430303304418922,656.65306122449,"C618.Mar26",0.992307260848993,0.00128072346173544,-0.156864174227125,0.00813781799246615
"137238","P",618,2026-03-26,0.0556,0.0556,0.0556,7,1774447200507,1.24996785256874,2026-03-25 10:00:02,656.51,0.0556,0,1.24996785256874,0.444934342131019,656.65306122449,"P618.Mar26",-0.0095305151973063,0.00149469982897129,-0.174608308581924,0.00982036971833767
"137239","C",619,2026-03-26,37.6993,37.6993,37.6993,NA,1774447195935,1.24996785256874,2026-03-25 10:00:02,656.51,0.18930000000001,0,1.24996785256874,0.424596123024821,656.65306122449,"C619.Mar26",0.991583619882139,0.00140467193021382,-0.16638651143034,0.00880701739118243
"137240","P",619,2026-03-26,0.0572,0.0572,0.0572,9,1774447200507,1.24996785256874,2026-03-25 10:00:02,656.51,0.0572,0,1.24996785256874,0.436100327409804,656.65306122449,"P619.Mar26",-0.00995742449731107,0.00158448906301611,-0.177815675020869,0.0102036037380918
"137241","C",620,2026-03-26,36.7032,36.7032,36.7032,NA,1774447196440,1.24996785256874,2026-03-25 10:00:02,656.51,0.193200000000012,0,1.24996785256874,0.418571977205574,656.65306122449,"C620.Mar26",0.990825210530265,0.00153683563470485,-0.175863116076169,0.00949894771641738
"137242","P",620,2026-03-26,0.06,0.06,0.06,56,1774447200014,1.24996785256874,2026-03-25 10:00:02,656.51,0.06,0,1.24996785256874,0.428287473134697,656.65306122449,"P620.Mar26",-0.010567939138225,0.00169933088733792,-0.183926890194047,0.0107470989872836
"137243","C",621,2026-03-26,35.7072,35.7072,35.7072,NA,1774447199483,1.24996785256874,2026-03-25 10:00:02,656.51,0.197200000000009,0,1.24996785256874,0.412253490015864,656.65306122449,"C621.Mar26",0.990029615315704,0.00167804826637727,-0.18528661151999,0.0102151962632922
"137244","P",621,2026-03-26,0.0646,0.0646,0.0646,26,1774447200007,1.24996785256874,2026-03-25 10:00:02,656.51,0.0646,0,1.24996785256874,0.421851595155895,656.65306122449,"P621.Mar26",-0.0114511461452919,0.00185003013425033,-0.194259836974646,0.0115243495829321
"137245","C",622,2026-03-26,34.7115,34.7115,34.7115,NA,1774447199483,1.24996785256874,2026-03-25 10:00:02,656.51,0.20150000000001,0,1.24996785256874,0.40584110878408,656.65306122449,"C622.Mar26",0.989165150476965,0.00183269571727289,-0.195144067504741,0.0109830845398651
"137246","P",622,2026-03-26,0.0686,0.0686,0.0686,19,1774447200508,1.24996785256874,2026-03-25 10:00:02,656.51,0.0686,0,1.24996785256874,0.414565930552781,656.65306122449,"P622.Mar26",-0.0122788460805221,0.00200004478046373,-0.202814616019265,0.0122436597943495
"137247","C",623,2026-03-26,33.7162,33.7162,33.7162,NA,1774447196440,1.24996785256874,2026-03-25 10:00:02,656.51,0.20620000000001,0,1.24996785256874,0.399397971723229,656.65306122449,"C623.Mar26",0.988214119347597,0.00200353474357508,-0.205634888090135,0.0118162768769782
"137248","P",623,2026-03-26,0.077,0.077,0.077,57,1774447201014,1.24996785256874,2026-03-25 10:00:02,656.51,0.077,0,1.24996785256874,0.410319376848638,656.65306122449,"P623.Mar26",-0.0137478551225589,0.0022281336259835,-0.221332514263234,0.0135002305448568
"137249","C",624,2026-03-26,32.7211,32.7211,32.7211,NA,1774447195935,1.24996785256874,2026-03-25 10:00:02,656.51,0.211100000000009,0,1.24996785256874,0.392731857225299,656.65306122449,"C624.Mar26",0.987202051976898,0.00218829506842314,-0.21622743328638,0.0126905352182515
"137250","P",624,2026-03-26,0.08,0.08,0.08,10,1774447200508,1.24996785256874,2026-03-25 10:00:02,656.51,0.08,0,1.24996785256874,0.401623145267367,656.65306122449,"P624.Mar26",-0.0145037762638784,0.0023838318215859,-0.226860435757582,0.0141374887222346
"137251","C",625,2026-03-26,31.7276,31.7276,31.7276,NA,1774447198972,1.24996785256874,2026-03-25 10:00:02,656.51,0.217600000000008,0,1.24996785256874,0.386864529885352,656.65306122449,"C625.Mar26",0.985920639102091,0.002412273529601,-0.230119545167536,0.0137804496840055
"137252","P",625,2026-03-26,0.0851,0.0851,0.0851,143,1774447200008,1.24996785256874,2026-03-25 10:00:02,656.51,0.0851,0,1.24996785256874,0.394170930739492,656.65306122449,"P625.Mar26",-0.0155886057547704,0.00258424186922566,-0.236882686255077,0.015041656860542
"137253","C",626,2026-03-26,30.7352,30.7352,30.7352,NA,1774447199484,1.24996785256874,2026-03-25 10:00:02,656.51,0.225200000000008,0,1.24996785256874,0.381234233416617,656.65306122449,"C626.Mar26",0.984438399828255,0.00266796199042852,-0.24590851456401,0.0150192918166797
"137254","P",626,2026-03-26,0.0944,0.0944,0.0944,76,1774447200507,1.24996785256874,2026-03-25 10:00:02,656.51,0.0944,0,1.24996785256874,0.389003598261625,656.65306122449,"P626.Mar26",-0.0173049406100326,0.0028635377310295,-0.255638516027103,0.0164488088655792
"137255","C",627,2026-03-26,29.743,29.743,29.743,NA,1774447196947,1.24996785256874,2026-03-25 10:00:02,656.51,0.233000000000008,0,1.24996785256874,0.375173931606114,656.65306122449,"C627.Mar26",0.982880822884212,0.00294184054870595,-0.261454145208396,0.0162978272403869
"137256","P",627,2026-03-26,0.1,0.1,0.1,532,1774447200014,1.24996785256874,2026-03-25 10:00:02,656.51,0.1,0,1.24996785256874,0.381116889100522,656.65306122449,"P627.Mar26",-0.0185535872901296,0.00310172012008333,-0.265777704365416,0.0174557586176996
"137257","C",628,2026-03-26,28.751,28.751,28.751,NA,1774447200000,1.24996785256874,2026-03-25 10:00:02,656.51,0.24100000000001,0,1.24996785256874,0.368717614803463,656.65306122449,"C628.Mar26",0.981241318318644,0.00323616701382321,-0.276741704750967,0.0176198715572767
"137258","P",628,2026-03-26,0.11,0.11,0.11,14,1774447195427,1.24996785256874,2026-03-25 10:00:02,656.51,0.11,0,1.24996785256874,0.375288162231445,656.65306122449,"P628.Mar26",-0.0204742049096441,0.00342478092930985,-0.284541230481754,0.0189790988514724
"137259","C",629,2026-03-26,27.7596,27.7596,27.7596,NA,1774447197957,1.24996785256874,2026-03-25 10:00:02,656.51,0.249600000000008,0,1.24996785256874,0.362102118693292,656.65306122449,"C629.Mar26",0.979454702189553,0.00355993510062841,-0.292570255947067,0.019034920716995
"137260","P",629,2026-03-26,0.12,0.12,0.12,52,1774447201013,1.24996785256874,2026-03-25 10:00:02,656.51,0.12,0,1.24996785256874,0.368886869456619,656.65306122449,"P629.Mar26",-0.0224580520686796,0.00376754114894853,-0.302418920891798,0.0205224462472496
"137261","C",630,2026-03-26,26.7697,26.7697,26.7697,NA,1774447196948,1.24996785256874,2026-03-25 10:00:02,656.51,0.259700000000009,0,1.24996785256874,0.35573977958411,656.65306122449,"C630.Mar26",0.97738252166396,0.00393014921670701,-0.310630117713781,0.0206452143806162
"137262","P",630,2026-03-26,0.13,0.13,0.13,1550,1774447200008,1.24996785256874,2026-03-25 10:00:02,656.51,0.13,0,1.24996785256874,0.361972830817103,656.65306122449,"P630.Mar26",-0.0245142990460845,0.00413319182519174,-0.319435067706374,0.0220922252022301
"137263","C",631,2026-03-26,25.7843,25.7843,25.7843,1,1774447198972,1.24996785256874,2026-03-25 10:00:02,656.51,0.274300000000011,0,1.24996785256874,0.350834015719592,656.65306122449,"C631.Mar26",0.974585613926549,0.00439531626345692,-0.336379065942272,0.0227703523120815
"137264","P",631,2026-03-26,0.1432,0.1432,0.1432,51,1774447195941,1.24996785256874,2026-03-25 10:00:02,656.51,0.1432,0,1.24996785256874,0.355929984264076,656.65306122449,"P631.Mar26",-0.0270985449652086,0.00457114061150425,-0.341568991965433,0.0240252038783057
"137265","C",632,2026-03-26,24.8005,24.8005,24.8005,NA,1774447198969,1.24996785256874,2026-03-25 10:00:02,656.51,0.290500000000009,0,1.24996785256874,0.345772130470723,656.65306122449,"C632.Mar26",0.971476779413415,0.00491065570338753,-0.363588886616097,0.0250730633182064
"137266","P",632,2026-03-26,0.16,0.16,0.16,5,1774447200008,1.24996785256874,2026-03-25 10:00:02,656.51,0.16,0,1.24996785256874,0.350642867637798,656.65306122449,"P632.Mar26",-0.030272470077474,0.00508777605087096,-0.368944764441056,0.0263433451357838
"137267","C",633,2026-03-26,23.8174,23.8174,23.8174,NA,1774447199483,1.24996785256874,2026-03-25 10:00:02,656.51,0.307400000000008,0,1.24996785256874,0.340166306681931,656.65306122449,"C633.Mar26",0.968170549753185,0.00546668581904271,-0.390406849938531,0.0274595449067262
"137268","P",633,2026-03-26,0.18,0.18,0.18,214,1774447195939,1.24996785256874,2026-03-25 10:00:02,656.51,0.18,0,1.24996785256874,0.345698452182114,656.65306122449,"P633.Mar26",-0.0339851061743559,0.00567774314466088,-0.400176284131134,0.0289835182423501
"137269","C",634,2026-03-26,22.8353,22.8353,22.8353,NA,1774447198969,1.24996785256874,2026-03-25 10:00:02,656.51,0.325300000000009,0,1.24996785256874,0.334152710232884,656.65306122449,"C634.Mar26",0.964607741189395,0.00607292915417631,-0.417259626337447,0.0299654723801756
"137270","P",634,2026-03-26,0.21,0.21,0.21,254,1774447200014,1.24996785256874,2026-03-25 10:00:02,656.51,0.21,0,1.24996785256874,0.343008985519409,656.65306122449,"P634.Mar26",-0.0391431526184399,0.00642365364721478,-0.445708579610088,0.0325361033705512
"137271","C",635,2026-03-26,21.8613,21.8613,21.8613,NA,1774447196947,1.24996785256874,2026-03-25 10:00:02,656.51,0.351300000000009,0,1.24996785256874,0.329884890485555,656.65306122449,"C635.Mar26",0.959797576339442,0.00682582046765224,-0.455429509410816,0.0332502726834803
"137272","P",635,2026-03-26,0.23,0.23,0.23,883,1774447195427,1.24996785256874,2026-03-25 10:00:02,656.51,0.23,0,1.24996785256874,0.336225498821586,656.65306122449,"P635.Mar26",-0.043104926506077,0.00708616314262615,-0.472392958230546,0.0351819347665318
"137273","C",636,2026-03-26,20.8925,20.8925,20.8925,NA,1774447200000,1.24996785256874,2026-03-25 10:00:02,656.51,0.382500000000007,0,1.24996785256874,0.32598783695139,656.65306122449,"C636.Mar26",0.954152849017648,0.00768107041091972,-0.498733228805448,0.0369743942904042
"137274","P",636,2026-03-26,0.26,0.26,0.26,539,1774447195427,1.24996785256874,2026-03-25 10:00:02,656.51,0.26,0,1.24996785256874,0.331405779710039,656.65306122449,"P636.Mar26",-0.0485307294544328,0.00790799651278224,-0.512141487271707,0.0386994215056033
"137275","C",637,2026-03-26,19.9252,19.9252,19.9252,NA,1774447200000,1.24996785256874,2026-03-25 10:00:02,656.51,0.415200000000009,0,1.24996785256874,0.321313313422725,656.65306122449,"C637.Mar26",0.948156191975807,0.00859727772571558,-0.540796399902874,0.0407913052993602
"137276","P",637,2026-03-26,0.3,0.3,0.3,521,1774447192497,1.24996785256874,2026-03-25 10:00:02,656.51,0.3,0,1.24996785256874,0.32794508902356,656.65306122449,"P637.Mar26",-0.0553884454189085,0.00887650856120407,-0.562884224245675,0.0429854258614965
"137277","C",638,2026-03-26,18.9607,18.9607,18.9607,NA,1774447195935,1.24996785256874,2026-03-25 10:00:02,656.51,0.450700000000008,0,1.24996785256874,0.316215304713696,656.65306122449,"C638.Mar26",0.941605867670614,0.00959696032390662,-0.583244348496973,0.0448120189379873
"137278","P",638,2026-03-26,0.34,0.34,0.34,890,1774447195427,1.24996785256874,2026-03-25 10:00:02,656.51,0.34,0,1.24996785256874,0.323228186769411,656.65306122449,"P638.Mar26",-0.0624194996088177,0.00989153777310137,-0.6092914169327,0.0472118442161441
"137279","C",639,2026-03-26,18.0149,18.0149,18.0149,NA,1774447196440,1.24996785256874,2026-03-25 10:00:02,656.51,0.50490000000001,0,1.24996785256874,0.313863436486572,656.65306122449,"C639.Mar26",0.932509173378952,0.0108235075953983,-0.646076249979368,0.0501633668286162
"137280","P",639,2026-03-26,0.4,0.4,0.4,1050,1774447200007,1.24996785256874,2026-03-25 10:00:02,656.51,0.4,0,1.24996785256874,0.321259093377739,656.65306122449,"P639.Mar26",-0.0720406462512986,0.0111189183319827,-0.676525691095235,0.0527467730522419
"137281","C",640,2026-03-26,17.0714,17.0714,17.0714,33,1774447196948,1.24996785256874,2026-03-25 10:00:02,656.51,0.56140000000001,0,1.24996785256874,0.310373909305781,656.65306122449,"C640.Mar26",0.922957356691642,0.0121139917997434,-0.705433810296326,0.0555201214462504
"137282","P",640,2026-03-26,0.46,0.46,0.46,1920,1774447200013,1.24996785256874,2026-03-25 10:00:02,656.51,0.46,0,1.24996785256874,0.31768665372394,656.65306122449,"P640.Mar26",-0.0818303968181832,0.0123877092833925,-0.736994077305911,0.0581122780600868
"137283","C",641,2026-03-26,16.1326,16.1326,16.1326,NA,1774447197451,1.24996785256874,2026-03-25 10:00:02,656.51,0.622600000000009,0,1.24996785256874,0.306268484797329,656.65306122449,"C641.Mar26",0.912609459848884,0.0134990430326066,-0.763898414000691,0.0610496554805732
"137284","P",641,2026-03-26,0.53,0.53,0.53,987,1774447191998,1.24996785256874,2026-03-25 10:00:02,656.51,0.53,0,1.24996785256874,0.314322808114812,656.65306122449,"P641.Mar26",-0.0929686745533553,0.0137718479697866,-0.802011373531018,0.0639213651100967
"137285","C",642,2026-03-26,15.2176,15.2176,15.2176,NA,1774447199483,1.24996785256874,2026-03-25 10:00:02,656.51,0.707600000000008,0,1.24996785256874,0.304369956003502,656.65306122449,"C642.Mar26",0.89934621053197,0.0150764027612025,-0.840755444849147,0.0677606304711292
"137286","P",642,2026-03-26,0.62,0.62,0.62,636,1774447200507,1.24996785256874,2026-03-25 10:00:02,656.51,0.62,0,1.24996785256874,0.312368130646646,656.65306122449,"P642.Mar26",-0.106459639647822,0.0153005842100218,-0.879909326101452,0.0705752877819416
"137287","C",643,2026-03-26,14.32,14.32,14.32,NA,1774447203180,1.24996785256874,2026-03-25 10:00:02,656.51,0.810000000000009,0,1.24996785256874,0.303047827137634,656.65306122449,"C643.Mar26",0.884067638855288,0.0167638116340504,-0.924889460450985,0.0750173765732448
"137288","P",643,2026-03-26,0.7,0.7,0.7,297,1774447201013,1.24996785256874,2026-03-25 10:00:02,656.51,0.7,0,1.24996785256874,0.307401259439066,656.65306122449,"P643.Mar26",-0.119220904032759,0.0168569109376752,-0.938724993242288,0.0765176388789743
"137289","C",644,2026-03-26,13.43,13.43,13.43,NA,1774447203180,1.24996785256874,2026-03-25 10:00:02,656.51,0.920000000000009,0,1.24996785256874,0.300767562179826,656.65306122449,"C644.Mar26",0.867833488039247,0.0185136416505064,-1.00448716200928,0.0822244116690177
"137290","P",644,2026-03-26,0.81,0.81,0.81,289,1774447200508,1.24996785256874,2026-03-25 10:00:02,656.51,0.81,0,1.24996785256874,0.304747769846581,656.65306122449,"P644.Mar26",-0.135261012746813,0.0185648959925178,-1.01595453606981,0.0835431761550535
"137291","C",645,2026-03-26,12.56,12.56,12.56,NA,1774447203180,1.24996785256874,2026-03-25 10:00:02,656.51,1.05000000000001,0,1.24996785256874,0.298956769756041,656.65306122449,"C645.Mar26",0.849472736694713,0.0203432344259268,-1.08889229544368,0.0898062002872947
"137292","P",645,2026-03-26,0.93,0.93,0.93,1050,1774447203183,1.24996785256874,2026-03-25 10:00:02,656.51,0.93,0,1.24996785256874,0.301508127967827,656.65306122449,"P645.Mar26",-0.152546652207511,0.0203505896732443,-1.089988572756,0.0906053719708967
"137293","C",646,2026-03-26,11.7,11.7,11.7,NA,1774447203179,1.24996785256874,2026-03-25 10:00:02,656.51,1.19000000000001,0,1.24996785256874,0.296299771452323,656.65306122449,"C646.Mar26",0.829944846209488,0.0222296401574121,-1.16738401514054,0.0972616593814453
"137294","P",646,2026-03-26,1.06,1.06,1.06,376,1774447201660,1.24996785256874,2026-03-25 10:00:02,656.51,1.06,0,1.24996785256874,0.297637464124709,656.65306122449,"P646.Mar26",-0.171122688702005,0.022218574300597,-1.15951964786258,0.0976521275024202
"137295","C",647,2026-03-26,10.83,10.83,10.83,NA,1774447201013,1.24996785256874,2026-03-25 10:00:02,656.51,1.32000000000001,0,1.24996785256874,0.290886798980646,656.65306122449,"C647.Mar26",0.810709131172148,0.0242210152960037,-1.22485659764262,0.104038547948872
"137296","P",647,2026-03-26,1.24,1.24,1.24,349,1774447200507,1.24996785256874,2026-03-25 10:00:02,656.51,1.24,0,1.24996785256874,0.296891230954789,656.65306122449,"P647.Mar26",-0.194054292738543,0.0240951431158947,-1.25098273271867,0.105634262907657
